FeatureID	Taxon	Confidence
b6b2af01383f7ae3b7c8779a8292bd6a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	1.0
a900d9b071e13b4b83abe9c5735d9fee	k__Bacteria	0.9999999999507501
136127a16d8f2dd8cb01e07bb53a79aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9583128156778744
72a506df3e0b2e8ddf2c0e55c8e9a9d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9670609418962426
219b87a220dd9a62ad8ca7d50cd2efd2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9418109272049539
27ff910dfdf008a7926e719433b5932b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9951626299515283
ac574dc8e8e6648799a4290d35c8e26a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9524725419445852
e7179957e9413327d32403facbbbae10	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9246548548210954
48b002e71b977fedeec9fb090dc5bd49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999958617880917
67aea6602d8b687a288271c4e166706c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9823255769634799
6d193e900ef850438d342f08a238a47b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9995831548739194
ad9254221b72f9f0c235ef17d264c5c8	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999997212541
078064a68d7df2acd758ef068638ffa6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999941339540708
7447fbcfc0c5a84ba097e160862c90b6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9619025145071852
cde2909d64356279e75811316ffa87f6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__symbiosum	0.9365940839927638
91bed368b1866d56d93071be7e786b4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8740780916952328
f1f72aa86eb88fbffa9f7ee82a88918c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9675791065894016
19c6fd94d9518bc1c604ff902c937566	k__Bacteria	0.9999999999655579
e61c60756674ddf889a2cffc5a32a131	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999710366883335
449e5c36f38d1dbbead67f9667068e56	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__	0.9205088534860731
